,Date,Open,High,Low,Close,Adj Close,Volume,Empresa
68,2021-04-27,304.27999900000003,305.339996,301.109985,303.570007,303.570007,15309300,FB
69,2021-04-28,307.359985,310.920013,305.369995,307.100006,307.100006,33907200,FB
70,2021-04-29,330.119995,331.809998,321.609985,329.51001,329.51001,56526800,FB
71,2021-04-30,326.140015,329.820007,324.5,325.079987,325.079987,26332400,FB
72,2021-05-03,326.170013,328.549988,321.839996,322.579987,322.579987,18719500,FB
73,2021-05-04,320.019989,322.190002,313.119995,318.359985,318.359985,24032600,FB
74,2021-05-05,318.190002,321.059998,314.48999,315.019989,315.019989,15577600,FB
75,2021-05-06,314.519989,320.23999,313.269989,320.019989,320.019989,19012200,FB
76,2021-05-07,322.380005,322.940002,318.75,319.079987,319.079987,15916700,FB
77,2021-05-10,314.350006,314.579987,304.829987,305.97000099999997,305.97000099999997,24239200,FB
78,2021-05-11,300.75,306.839996,299.690002,306.52999900000003,306.52999900000003,18920100,FB
79,2021-05-12,301.130005,304.959991,298.190002,302.549988,302.549988,24645500,FB
80,2021-05-13,306.079987,308.859985,302.769989,305.26001,305.26001,18079200,FB
81,2021-05-14,309.540009,316.850006,309.079987,315.940002,315.940002,19245700,FB
82,2021-05-17,313.549988,315.679993,311.579987,315.459991,315.459991,15401300,FB
83,2021-05-18,315.589996,316.5,309.809998,309.959991,309.959991,14522400,FB
84,2021-05-19,304.190002,314.660004,303.570007,313.589996,313.589996,19106200,FB
85,2021-05-20,313.579987,319.25,313.160004,318.609985,318.609985,17320200,FB
86,2021-05-21,319.290009,319.929993,315.809998,316.230011,316.230011,13600900,FB
87,2021-05-24,318.209991,325.950012,318.02999900000003,324.630005,324.630005,16445400,FB
88,2021-05-25,327.079987,329.179993,324.799988,327.790009,327.790009,16437000,FB
89,2021-05-26,328.350006,329.829987,325.820007,327.660004,327.660004,9686900,FB
90,2021-05-27,328.0,333.77999900000003,326.76001,332.75,332.75,20477700,FB
91,2021-05-28,331.0,332.869995,328.329987,328.730011,328.730011,12037400,FB
92,2021-06-01,330.149994,331.420013,326.640015,329.130005,329.130005,11765900,FB
93,2021-06-02,330.380005,331.869995,327.119995,329.149994,329.149994,11654300,FB
94,2021-06-03,325.77999900000003,327.380005,323.480011,326.040009,326.040009,12610800,FB
95,2021-06-04,325.899994,332.459991,325.179993,330.350006,330.350006,13289400,FB
96,2021-06-07,329.480011,337.690002,328.929993,336.579987,336.579987,20136700,FB
97,2021-06-08,336.700012,338.299988,332.23999,333.679993,333.679993,14580500,FB
98,2021-06-09,335.73999,336.799988,330.0,330.25,330.25,13727900,FB
99,2021-06-10,330.790009,333.940002,328.549988,332.459991,332.459991,13240200,FB
100,2021-06-11,332.579987,332.829987,328.929993,331.26001,331.26001,13587900,FB
101,2021-06-14,331.899994,336.820007,329.809998,336.769989,336.769989,12250800,FB
102,2021-06-15,336.98999,339.920013,335.02999900000003,336.75,336.75,15795200,FB
103,2021-06-16,336.700012,337.549988,328.72000099999997,331.079987,331.079987,17232200,FB
104,2021-06-17,330.48999,337.980011,330.149994,336.51001,336.51001,17794100,FB
105,2021-06-18,334.52999900000003,336.149994,329.0,329.660004,329.660004,23039500,FB
106,2021-06-21,331.089996,332.920013,327.649994,332.290009,332.290009,11337500,FB
107,2021-06-22,332.690002,339.920013,332.600006,339.02999900000003,339.02999900000003,15345300,FB
108,2021-06-23,339.350006,343.420013,338.200012,340.589996,340.589996,14817800,FB
109,2021-06-24,341.850006,344.899994,341.790009,343.179993,343.179993,12329100,FB
110,2021-06-25,342.589996,344.119995,339.679993,341.369995,341.369995,14594400,FB
111,2021-06-28,342.459991,358.140015,341.769989,355.640015,355.640015,29156100,FB
112,2021-06-29,356.269989,356.73999,349.049988,351.890015,351.890015,21417300,FB
113,2021-06-30,352.170013,352.920013,347.170013,347.709991,347.709991,15107500,FB
114,2021-07-01,346.820007,354.670013,346.5,354.390015,354.390015,17137000,FB
115,2021-07-02,355.100006,356.440002,352.619995,354.700012,354.700012,11521300,FB
116,2021-07-06,356.5,358.790009,349.179993,352.77999900000003,352.77999900000003,13488500,FB
117,2021-07-07,355.26001,356.48999,350.0,350.48999,350.48999,14218900,FB
118,2021-07-08,345.730011,348.329987,342.559998,345.649994,345.649994,14406500,FB
119,2021-07-09,345.320007,350.709991,345.269989,350.420013,350.420013,13018700,FB
120,2021-07-12,351.230011,354.190002,349.640015,353.160004,353.160004,10018600,FB
121,2021-07-13,351.5,358.48999,348.799988,352.089996,352.089996,11456000,FB
122,2021-07-14,354.559998,355.200012,346.730011,347.630005,347.630005,13894200,FB
123,2021-07-15,349.230011,349.230011,340.22000099999997,344.459991,344.459991,14781600,FB
124,2021-07-16,344.910004,345.98999,340.140015,341.160004,341.160004,11026100,FB
125,2021-07-19,337.570007,339.790009,334.540009,336.950012,336.950012,14372300,FB
126,2021-07-20,338.799988,343.450012,334.5,341.660004,341.660004,11024300,FB
127,2021-07-21,341.5,346.519989,341.25,346.230011,346.230011,9279700,FB
128,2021-07-22,346.679993,351.540009,345.209991,351.190002,351.190002,12385400,FB
129,2021-07-23,360.910004,375.329987,357.190002,369.790009,369.790009,33694300,FB
130,2021-07-26,369.579987,374.440002,368.22000099999997,372.459991,372.459991,14925200,FB
131,2021-07-27,371.910004,373.149994,364.549988,367.809998,367.809998,15705400,FB
132,2021-07-28,374.559998,377.549988,366.929993,373.27999900000003,373.27999900000003,29676900,FB
133,2021-07-29,361.0,365.519989,356.73999,358.320007,358.320007,33413200,FB
134,2021-07-30,354.0,360.730011,352.940002,356.299988,356.299988,15966700,FB
135,2021-08-02,358.100006,359.399994,350.73999,351.950012,351.950012,13180400,FB
136,2021-08-03,352.730011,353.769989,347.700012,351.23999,351.23999,12406100,FB
137,2021-08-04,352.420013,360.480011,351.51001,358.920013,358.920013,14180600,FB
138,2021-08-05,359.640015,363.899994,356.899994,362.97000099999997,362.97000099999997,10247200,FB
139,2021-08-06,361.399994,365.149994,361.399994,363.51001,363.51001,8918100,FB
140,2021-08-09,363.76001,365.77999900000003,360.75,361.609985,361.609985,7798900,FB
141,2021-08-10,361.829987,364.100006,359.040009,361.130005,361.130005,7469900,FB
142,2021-08-11,362.100006,362.359985,357.809998,359.959991,359.959991,8400300,FB
143,2021-08-12,358.450012,363.0,357.109985,362.649994,362.649994,7170700,FB
144,2021-08-13,362.97000099999997,364.660004,361.480011,363.179993,363.179993,7192500,FB
145,2021-08-16,362.519989,366.950012,357.380005,366.559998,366.559998,11222100,FB
146,2021-08-17,362.980011,364.670013,355.070007,358.450012,358.450012,12328700,FB
147,2021-08-18,356.25,359.859985,355.149994,355.450012,355.450012,10042400,FB
148,2021-08-19,351.350006,357.570007,351.0,355.119995,355.119995,12004500,FB
149,2021-08-20,354.600006,359.98999,353.309998,359.369995,359.369995,8693500,FB
150,2021-08-23,359.440002,365.690002,359.100006,363.350006,363.350006,10942000,FB
151,2021-08-24,363.660004,367.959991,361.839996,365.51001,365.51001,9235100,FB
152,2021-08-25,365.600006,370.859985,365.399994,368.390015,368.390015,9684500,FB
153,2021-08-26,368.380005,369.440002,364.130005,364.380005,364.380005,7888700,FB
154,2021-08-27,365.100006,373.73999,364.079987,372.630005,372.630005,11214200,FB
155,2021-08-30,372.559998,381.48999,370.519989,380.660004,380.660004,13547300,FB
156,2021-08-31,379.950012,382.76001,378.799988,379.380005,379.380005,12345400,FB
157,2021-09-01,379.589996,384.329987,378.809998,382.049988,382.049988,11567200,FB
158,2021-09-02,381.5,381.75,374.059998,375.27999900000003,375.27999900000003,14832900,FB
159,2021-09-03,374.75,377.160004,373.109985,376.26001,376.26001,7509600,FB
160,2021-09-07,375.880005,382.959991,373.149994,382.179993,382.179993,10793800,FB
161,2021-09-08,380.160004,380.869995,374.790009,377.570007,377.570007,11067200,FB
162,2021-09-09,377.640015,379.829987,376.570007,378.0,378.0,9098900,FB
163,2021-09-10,381.359985,383.790009,378.26001,378.690002,378.690002,11537600,FB
164,2021-09-13,381.679993,381.75,374.350006,376.51001,376.51001,13026300,FB
165,2021-09-14,377.399994,378.589996,375.109985,376.52999900000003,376.52999900000003,8711600,FB
166,2021-09-15,377.0,377.559998,367.670013,373.920013,373.920013,17940300,FB
167,2021-09-16,372.790009,373.559998,369.709991,373.059998,373.059998,11934200,FB
168,2021-09-17,371.410004,371.410004,361.589996,364.72000099999997,364.72000099999997,26299000,FB
169,2021-09-20,359.299988,361.02999900000003,349.799988,355.700012,355.700012,19822800,FB
170,2021-09-21,358.5,360.040009,355.190002,357.480011,357.480011,11751900,FB
171,2021-09-22,347.230011,349.839996,340.690002,343.209991,343.209991,43692900,FB
172,2021-09-23,345.359985,349.670013,343.0,345.959991,345.959991,21806300,FB
173,2021-09-24,343.23999,354.350006,342.369995,352.959991,352.959991,18801900,FB
174,2021-09-27,349.809998,355.149994,347.079987,353.579987,353.579987,15205800,FB
175,2021-09-28,347.97000099999997,349.600006,338.920013,340.649994,340.649994,21710300,FB
176,2021-09-29,343.149994,345.230011,338.880005,339.609985,339.609985,14452200,FB
177,2021-09-30,340.450012,342.799988,338.149994,339.390015,339.390015,16547100,FB
178,2021-10-01,341.609985,345.019989,338.640015,343.01001,343.01001,14905300,FB
179,2021-10-04,335.52999900000003,335.940002,322.700012,326.230011,326.230011,42885000,FB
180,2021-10-05,328.579987,335.179993,326.160004,332.959991,332.959991,35377900,FB
181,2021-10-06,329.73999,334.380005,325.799988,333.640015,333.640015,26443000,FB
182,2021-10-07,337.0,338.839996,328.980011,329.22000099999997,329.22000099999997,28307500,FB
183,2021-10-08,331.51001,333.399994,328.709991,330.049988,330.049988,15934300,FB
184,2021-10-11,327.630005,330.459991,325.309998,325.450012,325.450012,14708200,FB
185,2021-10-12,323.02999900000003,324.380005,317.369995,323.769989,323.769989,31658700,FB
186,2021-10-13,326.97000099999997,327.0,322.660004,324.540009,324.540009,14761500,FB
187,2021-10-14,328.359985,330.519989,327.100006,328.52999900000003,328.52999900000003,14302200,FB
188,2021-10-15,328.679993,329.070007,322.51001,324.76001,324.76001,21575100,FB
189,2021-10-18,328.950012,335.890015,327.5,335.339996,335.339996,21585000,FB
190,2021-10-19,339.649994,342.459991,337.27999900000003,339.98999,339.98999,18786300,FB
191,2021-10-20,343.450012,343.980011,339.450012,340.77999900000003,340.77999900000003,13639500,FB
192,2021-10-21,340.27999900000003,342.309998,337.799988,341.880005,341.880005,16354400,FB
193,2021-10-22,326.350006,329.630005,321.109985,324.609985,324.609985,35224500,FB
194,2021-10-25,320.299988,329.559998,319.72000099999997,328.690002,328.690002,38409000,FB
195,2021-10-26,328.26001,330.209991,309.600006,315.809998,315.809998,65654000,FB
196,2021-10-27,314.190002,319.25,312.059998,312.22000099999997,312.22000099999997,29971800,FB
197,2021-10-28,312.98999,325.519989,308.109985,316.920013,316.920013,50806800,FB
198,2021-10-29,320.190002,326.0,319.600006,323.570007,323.570007,37059400,FB
199,2021-11-01,326.040009,333.450012,326.0,329.980011,329.980011,31518900,FB
200,2021-11-02,331.380005,334.790009,323.799988,328.079987,328.079987,28353000,FB
201,2021-11-03,327.48999,332.149994,323.200012,331.619995,331.619995,20786500,FB
202,2021-11-04,334.01001,337.269989,332.649994,335.850006,335.850006,22495300,FB
203,2021-11-05,340.309998,346.790009,339.640015,341.130005,341.130005,26852100,FB
204,2021-11-08,344.420013,344.790009,338.339996,338.619995,338.619995,18342500,FB
205,2021-11-09,340.0,341.309998,334.47000099999997,335.369995,335.369995,17556700,FB
206,2021-11-10,332.48999,333.190002,325.51001,327.640015,327.640015,21872600,FB
207,2021-11-11,329.820007,332.459991,327.0,327.73999,327.73999,12376600,FB
208,2021-11-12,330.179993,341.859985,329.77999900000003,340.890015,340.890015,25387200,FB
209,2021-11-15,344.339996,353.649994,343.200012,347.559998,347.559998,25076600,FB
210,2021-11-16,343.829987,346.649994,340.869995,342.959991,342.959991,18181100,FB
211,2021-11-17,344.23999,347.299988,340.100006,340.769989,340.769989,13602800,FB
212,2021-11-18,339.72000099999997,342.459991,335.299988,338.690002,338.690002,17487200,FB
213,2021-11-19,342.200012,352.100006,339.899994,345.299988,345.299988,26488500,FB
214,2021-11-22,349.049988,353.829987,340.51001,341.01001,341.01001,27116800,FB
215,2021-11-23,338.929993,341.399994,333.5,337.25,337.25,17225000,FB
216,2021-11-24,336.0,341.77999900000003,332.809998,341.059998,341.059998,13566200,FB
217,2021-11-26,335.799988,337.75,331.899994,333.119995,333.119995,14750700,FB
218,2021-11-29,336.890015,340.670013,335.309998,338.02999900000003,338.02999900000003,16650900,FB
219,2021-11-30,335.0,335.809998,323.429993,324.459991,324.459991,25390000,FB
220,2021-12-01,330.290009,330.5,310.290009,310.600006,310.600006,30329600,FB
221,2021-12-02,311.399994,314.600006,307.200012,310.390015,310.390015,24396200,FB
222,2021-12-03,313.730011,313.75,299.5,306.839996,306.839996,27448700,FB
223,2021-12-06,308.130005,320.100006,306.339996,317.869995,317.869995,21758300,FB
224,2021-12-07,321.570007,326.540009,321.0,322.809998,322.809998,18794000,FB
225,2021-12-08,325.0,332.75,323.070007,330.559998,330.559998,19937700,FB
226,2021-12-09,329.540009,336.130005,328.0,329.820007,329.820007,16879200,FB
227,2021-12-10,332.559998,335.02999900000003,326.369995,329.75,329.75,14520900,FB
228,2021-12-13,330.950012,341.089996,329.589996,334.48999,334.48999,22948700,FB
229,2021-12-14,328.049988,335.700012,327.649994,333.73999,333.73999,20461000,FB
230,2021-12-15,332.48999,342.109985,323.980011,341.660004,341.660004,24681300,FB
231,2021-12-16,338.980011,344.459991,333.73999,334.899994,334.899994,22635000,FB
232,2021-12-17,332.799988,337.109985,330.75,333.790009,333.790009,39711700,FB
233,2021-12-20,329.77999900000003,329.899994,322.52999900000003,325.450012,325.450012,17901800,FB
234,2021-12-21,326.410004,336.0,323.75,334.200012,334.200012,16116800,FB
235,2021-12-22,333.799988,334.51001,328.26001,330.450012,330.450012,16764600,FB
236,2021-12-23,330.100006,336.670013,328.359985,335.23999,335.23999,13987700,FB
237,2021-12-27,338.850006,347.869995,338.01001,346.179993,346.179993,17795000,FB
238,2021-12-28,346.630005,352.709991,345.200012,346.22000099999997,346.22000099999997,16637600,FB
239,2021-12-29,346.910004,349.690002,341.640015,342.940002,342.940002,10747000,FB
240,2021-12-30,344.0,347.230011,343.22000099999997,344.359985,344.359985,10593300,FB
241,2021-12-31,343.019989,343.440002,336.269989,336.350006,336.350006,12854800,FB
242,2022-01-03,338.299988,341.079987,337.190002,338.540009,338.540009,14537900,FB
243,2022-01-04,339.950012,343.089996,331.869995,336.52999900000003,336.52999900000003,15998000,FB
244,2022-01-05,333.019989,335.76001,323.839996,324.170013,324.170013,20564500,FB
245,2022-01-06,322.820007,339.170013,322.72000099999997,332.459991,332.459991,27962800,FB
246,2022-01-07,332.73999,337.0,328.880005,331.790009,331.790009,14711400,FB
247,2022-01-10,325.309998,328.339996,315.429993,328.070007,328.070007,24942400,FB
248,2022-01-11,326.77999900000003,334.630005,325.27999900000003,334.369995,334.369995,16226800,FB
249,2022-01-12,335.179993,336.369995,330.02999900000003,333.26001,333.26001,14104900,FB
250,2022-01-13,334.980011,335.630005,325.76001,326.480011,326.480011,14797100,FB
251,2022-01-14,321.790009,332.730011,321.209991,331.899994,331.899994,16853900,FB
0,2021-01-19,1752.25,1809.2750239999998,1741.459961,1790.859985,1790.859985,1734600,GOOG
1,2021-01-20,1831.459961,1903.709961,1825.530029,1886.9000239999998,1886.9000239999998,2490300,GOOG
2,2021-01-21,1898.0,1934.859985,1887.109985,1891.25,1891.25,2063900,GOOG
3,2021-01-22,1895.680054,1910.949951,1881.7600100000002,1901.050049,1901.050049,1272100,GOOG
4,2021-01-25,1920.6700440000002,1929.5799559999998,1867.530029,1899.4000239999998,1899.4000239999998,1927300,GOOG
5,2021-01-26,1888.839966,1925.0,1884.244995,1917.2399899999998,1917.2399899999998,1313100,GOOG
6,2021-01-27,1882.530029,1890.0,1809.0,1830.790039,1830.790039,2748300,GOOG
7,2021-01-28,1843.939941,1898.8299559999998,1842.640015,1863.109985,1863.109985,1773100,GOOG
8,2021-01-29,1846.1700440000002,1857.280029,1810.199951,1835.7399899999998,1835.7399899999998,1612600,GOOG
9,2021-02-01,1853.569946,1922.391968,1850.930054,1901.3499760000002,1901.3499760000002,1602200,GOOG
10,2021-02-02,1922.560059,1955.7600100000002,1914.4899899999998,1927.5100100000002,1927.5100100000002,2273700,GOOG
11,2021-02-03,2073.0,2116.5,2018.380005,2070.070068,2070.070068,4118200,GOOG
12,2021-02-04,2068.889893,2078.550049,2042.589966,2062.3701170000004,2062.3701170000004,1852300,GOOG
13,2021-02-05,2070.0,2102.51001,2059.330078,2098.0,2098.0,1535100,GOOG
14,2021-02-08,2105.909912,2123.5471190000003,2072.0,2092.909912,2092.909912,1241900,GOOG
15,2021-02-09,2078.540039,2105.1298829999996,2078.540039,2083.51001,2083.51001,889900,GOOG
16,2021-02-10,2094.209961,2108.3701170000004,2063.090088,2095.3798829999996,2095.3798829999996,1135500,GOOG
17,2021-02-11,2099.51001,2102.030029,2077.320068,2095.889893,2095.889893,945700,GOOG
18,2021-02-12,2090.25,2108.820068,2083.1298829999996,2104.110107,2104.110107,855700,GOOG
19,2021-02-16,2104.360107,2152.679932,2104.360107,2121.899902,2121.899902,1133800,GOOG
20,2021-02-17,2100.0,2133.659912,2098.919922,2128.310059,2128.310059,1070900,GOOG
21,2021-02-18,2110.389893,2132.735107,2103.709961,2117.199951,2117.199951,1121600,GOOG
22,2021-02-19,2119.27002,2130.530029,2097.409912,2101.139893,2101.139893,1457400,GOOG
23,2021-02-22,2067.0,2091.419922,2062.139893,2064.8798829999996,2064.8798829999996,1367500,GOOG
24,2021-02-23,2025.0100100000002,2082.01001,2002.02002,2070.860107,2070.860107,1667400,GOOG
25,2021-02-24,2041.8299559999998,2100.780029,2038.130005,2095.169922,2095.169922,1248300,GOOG
26,2021-02-25,2067.449951,2094.8798829999996,2021.290039,2031.359985,2031.359985,1828400,GOOG
27,2021-02-26,2050.52002,2071.01001,2016.060059,2036.859985,2036.859985,2083500,GOOG
28,2021-03-01,2056.52002,2086.52002,2046.0999760000002,2081.51001,2081.51001,1404500,GOOG
29,2021-03-02,2076.189941,2104.3701170000004,2071.26001,2075.840088,2075.840088,1134600,GOOG
30,2021-03-03,2067.209961,2088.518066,2010.0,2026.709961,2026.709961,1484200,GOOG
31,2021-03-04,2023.369995,2089.23999,2020.27002,2049.090088,2049.090088,2118000,GOOG
32,2021-03-05,2073.1201170000004,2118.110107,2046.415039,2108.540039,2108.540039,2195200,GOOG
33,2021-03-08,2101.1298829999996,2128.810059,2021.609985,2024.1700440000002,2024.1700440000002,1647400,GOOG
34,2021-03-09,2070.0,2078.040039,2047.8299559999998,2052.699951,2052.699951,1697300,GOOG
35,2021-03-10,2071.76001,2075.0,2033.369995,2055.030029,2055.030029,1268600,GOOG
36,2021-03-11,2074.060059,2125.699951,2072.3798829999996,2114.77002,2114.77002,1239100,GOOG
37,2021-03-12,2085.0,2090.26001,2047.550049,2061.919922,2061.919922,1725800,GOOG
38,2021-03-15,2062.300049,2067.060059,2043.5100100000002,2066.48999,2066.48999,1298100,GOOG
39,2021-03-16,2078.98999,2123.560059,2070.0,2092.52002,2092.52002,1491600,GOOG
40,2021-03-17,2076.030029,2109.780029,2054.0,2091.080078,2091.080078,1299000,GOOG
41,2021-03-18,2061.0,2075.5,2033.550049,2036.219971,2036.219971,1361400,GOOG
42,2021-03-19,2042.050049,2053.100098,2017.680054,2043.199951,2043.199951,2314900,GOOG
43,2021-03-22,2041.839966,2057.98999,2026.069946,2038.589966,2038.589966,1954800,GOOG
44,2021-03-23,2051.699951,2072.302002,2039.219971,2052.959961,2052.959961,1367000,GOOG
45,2021-03-24,2065.3701170000004,2078.209961,2041.555054,2045.060059,2045.060059,1154000,GOOG
46,2021-03-25,2044.810059,2058.8701170000004,2010.72998,2044.359985,2044.359985,1418900,GOOG
47,2021-03-26,2038.859985,2050.98999,2014.02002,2035.550049,2035.550049,1493500,GOOG
48,2021-03-29,2027.880005,2058.429932,2015.619995,2055.949951,2055.949951,1229800,GOOG
49,2021-03-30,2057.6298829999996,2070.780029,2044.030029,2055.540039,2055.540039,1036600,GOOG
50,2021-03-31,2059.1201170000004,2093.326904,2056.7451170000004,2068.6298829999996,2068.6298829999996,1459900,GOOG
51,2021-04-01,2097.949951,2142.939941,2096.889893,2137.75,2137.75,1699000,GOOG
52,2021-04-05,2152.939941,2237.310059,2151.6201170000004,2225.550049,2225.550049,2164900,GOOG
53,2021-04-06,2222.5,2237.659912,2214.800049,2224.75,2224.75,1353000,GOOG
54,2021-04-07,2226.1298829999996,2255.0,2225.330078,2249.679932,2249.679932,1289900,GOOG
55,2021-04-08,2277.959961,2284.0048829999996,2257.679932,2265.439941,2265.439941,1358300,GOOG
56,2021-04-09,2256.699951,2289.040039,2253.714111,2285.8798829999996,2285.8798829999996,1044400,GOOG
57,2021-04-12,2266.25,2275.320068,2238.465088,2254.790039,2254.790039,1565900,GOOG
58,2021-04-13,2261.469971,2277.209961,2256.090088,2267.27002,2267.27002,1165500,GOOG
59,2021-04-14,2275.159912,2277.98999,2249.189941,2254.840088,2254.840088,1011000,GOOG
60,2021-04-15,2276.97998,2306.596924,2266.0,2296.659912,2296.659912,1373600,GOOG
61,2021-04-16,2303.0,2306.439941,2284.449951,2297.76001,2297.76001,1129800,GOOG
62,2021-04-19,2291.97998,2318.449951,2287.844971,2302.399902,2302.399902,1234400,GOOG
63,2021-04-20,2307.889893,2309.600098,2271.709961,2293.6298829999996,2293.6298829999996,1088700,GOOG
64,2021-04-21,2285.25,2295.320068,2258.570068,2293.290039,2293.290039,1196500,GOOG
65,2021-04-22,2293.22998,2303.761963,2256.449951,2267.919922,2267.919922,1054800,GOOG
66,2021-04-23,2283.469971,2325.820068,2278.209961,2315.300049,2315.300049,1433500,GOOG
67,2021-04-26,2319.929932,2341.26001,2313.840088,2326.73999,2326.73999,1041700,GOOG
68,2021-04-27,2336.0,2337.449951,2304.27002,2307.1201170000004,2307.1201170000004,1598600,GOOG
69,2021-04-28,2407.14502,2452.37793,2374.850098,2379.909912,2379.909912,2986400,GOOG
70,2021-04-29,2410.330078,2436.52002,2402.280029,2429.889893,2429.889893,1977700,GOOG
71,2021-04-30,2404.48999,2427.139893,2402.159912,2410.1201170000004,2410.1201170000004,1957100,GOOG
72,2021-05-03,2402.719971,2419.699951,2384.5,2395.169922,2395.169922,1689400,GOOG
73,2021-05-04,2369.73999,2379.26001,2311.699951,2354.25,2354.25,1756000,GOOG
74,2021-05-05,2368.419922,2382.199951,2351.409912,2356.73999,2356.73999,1090300,GOOG
75,2021-05-06,2350.639893,2382.709961,2342.337891,2381.350098,2381.350098,1030900,GOOG
76,2021-05-07,2400.0,2416.409912,2390.0,2398.689941,2398.689941,1163600,GOOG
77,2021-05-10,2374.889893,2378.0,2334.72998,2341.659912,2341.659912,1300300,GOOG
78,2021-05-11,2291.860107,2322.0,2283.0,2308.76001,2308.76001,1605500,GOOG
79,2021-05-12,2261.709961,2285.3701170000004,2230.050049,2239.080078,2239.080078,1746700,GOOG
80,2021-05-13,2261.090088,2276.6010739999997,2242.719971,2261.969971,2261.969971,1333500,GOOG
81,2021-05-14,2291.830078,2321.139893,2283.320068,2316.159912,2316.159912,1331200,GOOG
82,2021-05-17,2309.320068,2323.340088,2295.0,2321.409912,2321.409912,992100,GOOG
83,2021-05-18,2336.9060059999997,2343.149902,2303.159912,2303.429932,2303.429932,865100,GOOG
84,2021-05-19,2264.399902,2316.76001,2263.52002,2308.709961,2308.709961,967500,GOOG
85,2021-05-20,2328.040039,2360.340088,2321.090088,2356.090088,2356.090088,1191600,GOOG
86,2021-05-21,2365.98999,2369.0,2342.3701170000004,2345.100098,2345.100098,1141600,GOOG
87,2021-05-24,2367.0,2418.47998,2360.110107,2406.669922,2406.669922,1062200,GOOG
88,2021-05-25,2420.0,2432.889893,2402.98999,2409.070068,2409.070068,941900,GOOG
89,2021-05-26,2412.834961,2442.944092,2412.514893,2433.530029,2433.530029,1092800,GOOG
90,2021-05-27,2436.939941,2440.0,2402.0,2402.51001,2402.51001,1948100,GOOG
91,2021-05-28,2421.959961,2428.139893,2407.689941,2411.560059,2411.560059,1205400,GOOG
92,2021-06-01,2422.0,2437.970947,2404.8798829999996,2429.810059,2429.810059,958300,GOOG
93,2021-06-02,2435.310059,2442.0,2404.199951,2421.280029,2421.280029,857900,GOOG
94,2021-06-03,2395.02002,2409.7451170000004,2382.830078,2404.610107,2404.610107,917300,GOOG
95,2021-06-04,2422.52002,2453.8588870000003,2417.77002,2451.76001,2451.76001,1297400,GOOG
96,2021-06-07,2451.320068,2468.0,2441.072998,2466.090088,2466.090088,1192500,GOOG
97,2021-06-08,2479.899902,2494.4951170000004,2468.23999,2482.850098,2482.850098,1253000,GOOG
98,2021-06-09,2499.5,2505.0,2487.330078,2491.399902,2491.399902,1006300,GOOG
99,2021-06-10,2494.01001,2523.26001,2494.0,2521.600098,2521.600098,1561700,GOOG
100,2021-06-11,2524.919922,2526.98999,2498.290039,2513.929932,2513.929932,1262000,GOOG
101,2021-06-14,2513.389893,2528.22998,2500.939941,2527.040039,2527.040039,1127500,GOOG
102,2021-06-15,2530.439941,2537.23999,2512.969971,2520.659912,2520.659912,1109100,GOOG
103,2021-06-16,2524.949951,2530.469971,2482.999023,2513.929932,2513.929932,1315800,GOOG
104,2021-06-17,2510.459961,2543.929932,2510.300049,2527.419922,2527.419922,1287800,GOOG
105,2021-06-18,2514.110107,2527.780029,2492.060059,2511.350098,2511.350098,2665300,GOOG
106,2021-06-21,2514.800049,2540.735107,2502.685059,2529.100098,2529.100098,1312800,GOOG
107,2021-06-22,2529.0,2545.399902,2520.530029,2539.98999,2539.98999,1049200,GOOG
108,2021-06-23,2531.0,2555.919922,2525.040039,2529.22998,2529.22998,984700,GOOG
109,2021-06-24,2541.070068,2550.709961,2539.199951,2545.639893,2545.639893,946700,GOOG
110,2021-06-25,2539.139893,2550.100098,2528.8798829999996,2539.899902,2539.899902,1674200,GOOG
111,2021-06-28,2540.0,2546.73999,2519.4760739999997,2536.389893,2536.389893,1405500,GOOG
112,2021-06-29,2535.449951,2540.0,2508.73999,2520.3701170000004,2520.3701170000004,1047500,GOOG
113,2021-06-30,2513.071045,2516.0,2495.149902,2506.320068,2506.320068,1200300,GOOG
114,2021-07-01,2496.9951170000004,2529.25,2496.9951170000004,2527.3701170000004,2527.3701170000004,856000,GOOG
115,2021-07-02,2536.790039,2576.959961,2535.3798829999996,2574.3798829999996,2574.3798829999996,1058000,GOOG
116,2021-07-06,2588.98999,2597.689941,2568.179932,2595.419922,2595.419922,1067500,GOOG
117,2021-07-07,2606.820068,2612.798096,2595.199951,2601.550049,2601.550049,834000,GOOG
118,2021-07-08,2565.0,2600.649902,2560.800049,2583.540039,2583.540039,989000,GOOG
119,2021-07-09,2578.889893,2596.98999,2578.8701170000004,2591.48999,2591.48999,755300,GOOG
120,2021-07-12,2596.669922,2615.399902,2592.0,2611.280029,2611.280029,847200,GOOG
121,2021-07-13,2617.6298829999996,2640.840088,2612.73999,2619.889893,2619.889893,830900,GOOG
122,2021-07-14,2638.030029,2659.919922,2637.959961,2641.649902,2641.649902,895600,GOOG
123,2021-07-15,2650.0,2651.899902,2611.959961,2625.330078,2625.330078,829300,GOOG
124,2021-07-16,2632.820068,2643.659912,2616.429932,2636.909912,2636.909912,742800,GOOG
125,2021-07-19,2623.110107,2624.939941,2570.73999,2585.080078,2585.080078,1285500,GOOG
126,2021-07-20,2600.080078,2640.0271,2583.768066,2622.030029,2622.030029,954200,GOOG
127,2021-07-21,2615.73999,2652.344971,2612.030029,2652.01001,2652.01001,737100,GOOG
